PMID
34333044
34328900
34306216
34298098
34290232
34261222
34233642
34216642
34211496
34161185
34156072
34126406
34097983
34094659
34093665
34089832
34086879
34081457
34070975
34051590
34041015
34010686
33991765
33957581
33947426
33941027
33912029
33905753
33903635
33864926
33862428
33859207
33856289
33849530
33845412
33844306
33824988
33819959
33815270
33798882
33798595
33796081
33796077
33785833
33781841
33780934
33774092
33761789
33753170
33750894
33723203
33722664
33721578
33711761
33711335
33683001
33662507
33656879
33650019
33649516
33598947
33592286
33582287
33557730
33549592
33547012
33538981
33516834
33486154
33478524
33477862
33465380
33463914
33459528
33436964
33421752
33375507
33375437
33359762
33352221
33338607
33329737
33326997
33312738
33307558
33279654
33266293
33245713
33220336
33185491
33157220
33141329
33127149
33113109
33112769
33108090
33102564
33090725
33077766
33049449
33048320
33033216
33024080
33023470
33004739
33002589
33000385
32993516
32992734
32991989
32984406
32977860
32975586
32964792
32957973
32957877
32945940
32945709
32931809
32920127
32894203
32886530
32870997
32865200
32858132
32844182
32822743
32820515
32803116
32799149
32784047
32781062
32751564
32750115
32744329
32739762
32738380
32712140
32687482
32681807
32681429
32679808
32662797
32660148
32657440
32651986
32650102
32620380
32610579
32596059
32590918
32586418
32581567
32568099
32566787
32554434
32530640
32516371
32510471
32507253
32472014
32457626
32433756
32424509
32388358
32380473
32376276
32368271
32364360
32346900
32334352
32311423
32298659
32286445
32283058
32268539
32242900
32229375
32223238
32222764
32215889
32209387
32206594
32204850
32203088
32199904
32164184
32151535
32126394
32120262
32117061
32084696
32067268
32060549
32051920
32051875
32045360
32034722
32007561
31997782
31990666
31990068
31982514
31968290
31967968
31954074
31938799
31933595
31927381
31926826
31900912
31885295
31884045
31874971
31870912
31849283
31847542
31833723
31821471
31818479
31816190
31801776
31789380
31785624
31767173
31745978
31734698
31727674
31723719
31711705
31703940
31695722
31691616
31678134
31636948
31636604
31636275
31633158
31629698
31626910
31610511
31599939
31578050
31563720
31557376
31555317
31533365
31527549
31515780
31509771
31508570
31504196
31499053
31491373
31476086
31474981
31464148
31444770
31436174
31426637
31421381
31417029
31405454
31398257
31397841
31390632
31388123
31387001
31368500
31367790
31366319
31358067
31356544
31352133
31351131
31341134
31336362
31333471
31330226
31299561
31293077
31292837
31284221
31283987
31271714
31247323
31237951
31222931
31207124
31190303
31184707
31175921
31170334
31169883
31150682
31133074
31128353
31127821
31124138
31122307
31072872
31060224
31041439
31039398
31034920
31034199
31031706
31017696
31015488
31006099
30999198
30925461
30923649
30921671
30906280
30898704
30896833
30889421
30885648
30873638
30858503
30856218
30825506
30802625
30802211
30801912
30798091
30797030
30793514
30789120
30786001
30775248
30770950
30763313
30740608
30738315
30722003
30721712
30695673
30688541
30682387
30672118
30658838
30641909
30638318
30614301
30611420
30590593
30557795
30557709
30555326
30537624
30533263
30529282
30529237
30489073
30484676
30468857
30449296
30439398
30431391
30422632
30413807
30408677
30391266
30387422
30360409
30352423
30348693
30320465
30296652
30268827
30267141
30264488
30243637
30229581
30223319
30219917
30218714
30218550
30217815
30217759
30217566
30209993
30202919
30195968
30195059
30194031
30181386
30154429
30149075
30111479
30066910
31949819
30056343
30056249
30029732
30012563
30012420
30009951
30002216
29995789
29991699
29990813
29982469
29982238
29981252
29977739
29968852
29942286
29939161
29922228
29907425
29901265
29899137
29888793
29882250
29880708
29880207
29859221
29858860
29854486
29807244
29803730
29795681
29792703
29785396
29777416
29774122
29770148
29763383
29758981
29757997
29744674
29729232
29721586
29720337
29718108
29713278
29710837
29710542
29705270
29697032
29674245
29667777
29654807
29627606
29627429
29613814
29595516
29588428
29577953
29572237
29567110
29565736
29564739
29556032
29548669
29544766
29538679
29533860
29524480
29518581
29510000
29486537
29486070
29481720
29472137
29471436
29462369
29441980
29438990
29438723
29438521
29429410
29422438
29402482
29402198
29391479
29372682
29366639
29366436
29345162
29340879
29338791
29323683
29289577
29289429
29285776
29283561
29278670
29277707
29255217
29233455
29231996
29231195
29229304
29228205
29212707
29208485
29207342
29197250
29197246
29196065
29183745
29180966
29180633
29180110
29167276
29162857
29162485
29150256
29149676
29144824
29133938
29107177
29085212
29075189
29074860
29069700
29069423
29066529
29065432
29059671
29049481
29049452
29045471
29029336
29027195
28992603
28985536
28982933
28981526
28978327
28977599
28974703
28973556
28973382
28972875
28971491
28924064
28919450
28893623
28890368
28887105
28878092
28870780
28852406
28836396
28831954
28827713
28787766
28786422
28779563
28774688
28774496
28765074
20301592
28753849
28752602
28740105
28738285
28736226
28715929
28710293
28707358
28697343
28692125
28684414
28676429
28666831
28665508
28648378
28634424
28614857
28611384
28609197
28602778
28592511
28592202
28589964
28584016
28582396
28579582
28578639
28578607
28575284
28572510
28570923
28541629
28537227
28536437
28530704
28501544
28494548
28487303
28479375
28479347
28478255
28463227
28450646
28445152
28432272
28432091
28427507
28423275
28414290
28387522
28376482
28373640
28373265
28368480
28350999
28348047
28323907
28323049
28304025
28281692
28272372
28261922
28259069
28245012
28243257
28238672
28225307
28216075
28213303
28184022
28179152
28166986
28166973
28166959
28157646
28130116
28128864
28115581
28109954
28105631
28105086
28089693
28082426
28059143
28039834
30756097
28036337
28036278
28008861
28000554
27959413
27871977
27862157
27853336
27842549
27826831
27825414
27809697
27403928
27388148
27798284
27794047
27793677
27775788
27773742
27769286
27760586
27702589
27544493
27748439
27748298
27706926
27683267
27683182
27681703
27673747
27660826
27648966
27628492
27583544
27571716
27566228
27561679
27557496
27531568
27511375
27510877
27505042
27489290
27477115
27471148
27465829
27435344
27427409
27426448
27422164
27409606
27406023
27405655
27395338
27386650
27376429
27365044
27352233
27344806
27344801
27339894
27339169
27315037
27297658
27297105
27267854
27264388
27262986
27245501
27237601
27221463
27217499
27209562
27190208
27165211
27165202
27163497
27163496
27158926
27154414
27150612
27148549
27141614
27128796
27119751
27118251
27117436
27108660
27107936
27105383
27102611
27089006
27085553
27083183
27074016
27068427
27060902
27057163
27051032
27046791
27046420
27038268
27010496
27004467
27002602
26995740
26995450
26992281
26985923
26980296
26976652
26974035
26973185
26971992
26965562
26965516
26954621
26954071
26952754
26948295
26940356
26940238
26938274
26938152
26920256
26902494
26889941
26876617
26862015
26851242
26845730
26843449
26841972
26838045
26819663
26814148
26799318
26781511
26770559
26770544
26748416
26743761
26719338
26718060
26714839
26706031
26704533
26701948
26694922
26686420
26682016
26668369
26647153
26634548
26626779
26618927
26618050
26607998
26607716
26597777
26587646
26580071
26555702
26555610
26547053
26526982
