PMID
34407973
34388965
34380864
34374489
34367984
34365639
34330654
34318630
34298734
34298234
34294873
34293915
34292336
34281859
34274134
34260165
34256892
34239026
34213559
34130153
34129855
34128827
34102978
34098744
34096469
34059885
34050660
34046208
34041015
34037235
34034691
34032938
34010162
33990160
33981146
33980956
33979662
33978244
33976646
33974558
33962909
33951180
33869068
33858748
33856289
33854564
33839261
33830214
33826036
33820951
33816699
33809749
33794293
33781017
33755225
33754187
33744812
33741777
33740734
33738901
33711933
33683939
33680871
33680530
33650292
33612825
33603237
33602330
33592224
33573172
33571020
33567529
33535541
33497248
33495313
33486302
33482170
33468416
33443584
33440458
33435652
33431146
33426488
33425672
33393676
33373824
33324967
33314020
33298912
33289713
33259932
33201234
33193831
33184097
33169159
33159024
33140306
33134178
33121826
33116879
33109378
33072600
33029725
33014145
33004739
32989253
32978690
32977754
32973149
32963607
32945940
32944756
32944530
32932280
32931809
32923850
32911627
32892496
32884090
32878283
32862614
32832983
32814846
32791510
32787509
32739405
32714984
32702615
32701855
32700045
32694093
32676430
32675015
32661959
32652651
32591248
32581567
32574722
32569568
32554434
32552120
32544970
32544574
32520499
32516165
32500294
32488548
32473310
32469248
32452998
32431511
32430485
32427502
32406281
32397905
32387417
32374087
32366670
32343216
32298757
32295245
32291107
32284527
32278053
32268436
32257208
32249345
32236761
32223875
32203070
32188988
32172196
32151941
32145961
32144327
32125899
32112280
32091322
32089495
32068491
32045360
32035807
32025327
32008114
31986451
31981706
31972048
31956615
31925454
34305095
31871432
31861415
31844181
31843335
31835965
31823152
31810867
31807434
31797776
31772332
31768170
31767448
31759831
31754962
31727674
31727538
31713349
31708657
31705219
31679970
31656995
31643810
31619215
31614208
31613683
31611636
31611178
31610875
31601523
31594705
31555580
31547436
31530074
31515667
31511288
31489117
31482239
31473120
31449370
31449503
31447077
31443386
31442327
31428397
31424026
31421381
31420248
31412017
31411985
31411963
31409550
31397841
31382926
31376184
31358379
31353982
31346366
31307958
31297628
31286275
31273290
31262919
31262916
31261590
31256943
31251826
31248829
31246246
31246234
31239713
31217821
31202558
31200851
31183025
31176622
31170721
31158090
31130566
31122212
31114269
31113841
31112886
31092452
31081533
31081297
31080022
32743408
31060755
31059588
31056399
31044706
31044705
31039111
31023520
31017696
31002323
30987940
30987939
30977383
30935383
30933324
30925341
30925273
30905318
30899904
30875318
30865549
30855021
30818172
30800682
30770950
30758963
30740608
30739263
30738781
30738780
30738364
30717941
30711330
30701292
30686756
30671920
30671143
30658854
30642291
30641225
30637705
30627511
30617763
30614033
30610953
32684578
30587554
